update,loss
1,0.07387285679578781
2,0.073338083922863
3,0.07280717045068741
4,0.0722799226641655
5,0.07175631076097488
6,0.07123664021492004
7,0.07072069495916367
8,0.07020857185125351
9,0.06970027089118958
10,0.06919600814580917
11,0.0686955451965332
12,0.06819900870323181
13,0.06770645827054977
14,0.06721792370080948
15,0.06673309952020645
16,0.06625259667634964
17,0.06577590107917786
18,0.06530323624610901
19,0.0648345872759819
20,0.06436982750892639
21,0.06390906870365143
22,0.06345251202583313
23,0.06299973279237747
24,0.06255093216896057
25,0.06210605800151825
26,0.061665214598178864
27,0.061228279024362564
28,0.06079515442252159
29,0.06036603823304176
30,0.05994071066379547
31,0.05951930209994316
32,0.05910179391503334
33,0.05868779122829437
34,0.05827777087688446
35,0.05787140503525734
36,0.057468876242637634
37,0.05706973001360893
38,0.056674715131521225
39,0.05628309026360512
40,0.05589506775140762
41,0.055510472506284714
42,0.05512966215610504
43,0.05475207418203354
44,0.0543782077729702
45,0.054007623344659805
46,0.053640544414520264
47,0.053276803344488144
48,0.05291633680462837
49,0.05255923047661781
50,0.052205320447683334
51,0.05185467377305031
52,0.05150722339749336
53,0.0511629544198513
54,0.05082186684012413
55,0.050483688712120056
56,0.05014869198203087
57,0.04981677234172821
58,0.04948784410953522
59,0.049161747097969055
60,0.048838697373867035
61,0.04851841926574707
62,0.048200998455286026
63,0.047886528074741364
64,0.04757488891482353
65,0.047265782952308655
66,0.04695960134267807
67,0.046656105667352676
68,0.0463552363216877
69,0.046057090163230896
70,0.045761432498693466
71,0.04546837508678436
72,0.04517798125743866
73,0.044890083372592926
74,0.04460464417934418
75,0.044321682304143906
76,0.044041018933057785
77,0.04376298934221268
78,0.04348718747496605
79,0.04321378469467163
80,0.04294276982545853
81,0.04267401620745659
82,0.04240760952234268
83,0.042143356055021286
84,0.04188137874007225
85,0.04162168875336647
86,0.04136396944522858
87,0.04110848903656006
88,0.0408552922308445
89,0.04060400649905205
90,0.040354885160923004
91,0.04010777175426483
92,0.03986278548836708
93,0.0396198034286499
94,0.03937878832221031
95,0.03913985565304756
96,0.03890259563922882
97,0.0386674739420414
98,0.038434192538261414
99,0.03820281848311424
100,0.03797326982021332
101,0.037745699286460876
102,0.037519827485084534
103,0.03729581832885742
104,0.037073563784360886
105,0.03685315325856209
106,0.036634430289268494
107,0.036417484283447266
108,0.036202218383550644
109,0.03598862886428833
110,0.0357767790555954
111,0.03556656837463379
112,0.03535806015133858
113,0.03515111282467842
114,0.03494573011994362
115,0.034741971641778946
116,0.034539833664894104
117,0.03433927521109581
118,0.03414015844464302
119,0.033942658454179764
120,0.03374669328331947
121,0.03355211392045021
122,0.0333591066300869
123,0.033167507499456406
124,0.03297743946313858
125,0.032788775861263275
126,0.032601527869701385
127,0.032415810972452164
128,0.03223124518990517
129,0.032048191875219345
130,0.03186648339033127
131,0.0316862091422081
132,0.031507305800914764
133,0.03132958710193634
134,0.03115319460630417
135,0.03097819723188877
136,0.030804432928562164
137,0.030631953850388527
138,0.030460763722658157
139,0.030290842056274414
140,0.03012208454310894
141,0.02995457500219345
142,0.029788343235850334
143,0.029623378068208694
144,0.029459448531270027
145,0.029296796768903732
146,0.029135258868336678
147,0.02897496335208416
148,0.028815770521759987
149,0.028657658025622368
150,0.028500718995928764
151,0.028344951570034027
152,0.028190279379487038
153,0.028036683797836304
154,0.027884123846888542
155,0.02773265168070793
156,0.027582287788391113
157,0.027432991191744804
158,0.02728467993438244
159,0.027137460187077522
160,0.02699127607047558
161,0.02684607356786728
162,0.026701927185058594
163,0.026558738201856613
164,0.026416556909680367
165,0.026275334879755974
166,0.026135100051760674
167,0.025995910167694092
168,0.025857573375105858
169,0.025720160454511642
170,0.025583786889910698
171,0.025448255240917206
172,0.0253137219697237
173,0.025179993361234665
174,0.02504725381731987
175,0.024915432557463646
176,0.02478441596031189
177,0.024654380977153778
178,0.024525092914700508
179,0.02439676597714424
180,0.02426924556493759
181,0.024142710492014885
182,0.02401685155928135
183,0.023891912773251534
184,0.023767828941345215
185,0.02364448830485344
186,0.023522019386291504
187,0.02340034954249859
188,0.023279495537281036
189,0.023159416392445564
190,0.023040087893605232
191,0.022921530529856682
192,0.022803880274295807
193,0.02268688939511776
194,0.02257065288722515
195,0.022455211728811264
196,0.022340526804327965
197,0.022226573899388313
198,0.022113358601927757
199,0.022000806406140327
200,0.021889029070734978
201,0.02177802287042141
202,0.021667620167136192
203,0.021558018401265144
204,0.021449120715260506
205,0.021340828388929367
206,0.021233277395367622
207,0.021126411855220795
208,0.02102026157081127
209,0.0209147110581398
210,0.020809849724173546
211,0.020705679431557655
212,0.02060205303132534
213,0.020499171689152718
214,0.02039702795445919
215,0.020295413210988045
216,0.020194420590996742
217,0.02009407803416252
218,0.01999436318874359
219,0.01989527978003025
220,0.019796764478087425
221,0.01969895139336586
222,0.01960163563489914
223,0.019505001604557037
224,0.019408946856856346
225,0.01931343413889408
226,0.019218530505895615
227,0.019124256446957588
228,0.01903046853840351
229,0.01893734373152256
230,0.018844742327928543
231,0.01875270903110504
232,0.018661240115761757
233,0.018570292741060257
234,0.01847991906106472
235,0.018390098586678505
236,0.01830083318054676
237,0.01821203902363777
238,0.018123837187886238
239,0.018036164343357086
240,0.01794898696243763
241,0.017862334847450256
242,0.01777624897658825
243,0.017690636217594147
244,0.01760552078485489
245,0.017520960420370102
246,0.017436858266592026
247,0.01735326461493969
248,0.017270168289542198
249,0.017187563702464104
250,0.017105458304286003
251,0.017023799940943718
252,0.016942622140049934
253,0.016861964017152786
254,0.01678173989057541
255,0.01670200191438198
256,0.016622738912701607
257,0.016543908044695854
258,0.01646556332707405
259,0.016387663781642914
260,0.016310174018144608
261,0.01623319275677204
262,0.016156628727912903
263,0.016080519184470177
264,0.016004834324121475
265,0.01592956855893135
266,0.01585477404296398
267,0.015780411660671234
268,0.015706423670053482
269,0.01563289575278759
270,0.015559806488454342
271,0.015487090684473515
272,0.015414759516716003
273,0.01534294243901968
274,0.015271498821675777
275,0.015200391411781311
276,0.015129751525819302
277,0.01505948044359684
278,0.014989613555371761
279,0.014920131303369999
280,0.014851040206849575
281,0.01478235051035881
282,0.014714050106704235
283,0.014646091498434544
284,0.01457854826003313
285,0.014511427842080593
286,0.01444461103528738
287,0.014378217048943043
288,0.014312115497887135
289,0.014246455393731594
290,0.014181100763380527
291,0.01411617174744606
292,0.014051572419703007
293,0.01398728508502245
294,0.013923412188887596
