update,loss
436,0.01780393347144127
437,0.017794733867049217
438,0.01778564415872097
439,0.017776526510715485
440,0.017767583951354027
441,0.01775871030986309
442,0.017749857157468796
443,0.017741093412041664
444,0.01773243024945259
445,0.017723770812153816
446,0.01771523989737034
447,0.017706789076328278
448,0.017698371782898903
449,0.01769004948437214
450,0.017681768164038658
451,0.017673542723059654
452,0.01766546070575714
453,0.017657341435551643
454,0.017649298533797264
455,0.017641402781009674
456,0.017633521929383278
457,0.017625661566853523
458,0.017617860808968544
459,0.017610132694244385
460,0.01760251075029373
461,0.01759493164718151
462,0.01758738048374653
463,0.01757986657321453
464,0.01757245697081089
465,0.017565077170729637
466,0.01755778305232525
467,0.01755054108798504
468,0.017543351277709007
469,0.017536180093884468
470,0.01752905547618866
471,0.017522048205137253
472,0.017515020444989204
473,0.01750808209180832
474,0.017501207068562508
475,0.017494354397058487
476,0.0174875408411026
477,0.01748080551624298
478,0.017474114894866943
479,0.017467442899942398
480,0.01746084727346897
481,0.017454301938414574
482,0.017447777092456818
483,0.017441293224692345
484,0.01743486523628235
485,0.017428509891033173
486,0.017422137781977654
487,0.017415853217244148
488,0.017409611493349075
489,0.01740340329706669
490,0.017397232353687286
491,0.01739107072353363
492,0.017385020852088928
493,0.01737896353006363
494,0.01737295277416706
495,0.017366990447044373
496,0.017361050471663475
497,0.01735514961183071
498,0.01734931766986847
499,0.017343483865261078
500,0.017337720841169357
